methane,lpg,co,air_quality,flame_val,dht22_temp,humidity,status
483,433,1462,2983,240,71,30,1
360,239,156,486,4042,29,57,0
331,187,190,442,3965,26,61,0
294,314,209,483,4003,24,51,0
330,258,157,382,3966,28,52,0
322,254,96,389,4095,24,50,0
184,255,121,299,4029,35,79,0
426,282,198,362,4000,26,63,0
291,326,155,349,3977,24,50,0
292,283,78,326,4040,23,49,0
368,197,99,39,4013,25,54,0
308,370,160,410,3980,32,56,0
676,455,1214,2349,101,62,47,1
299,364,157,410,4057,27,57,0
264,279,130,404,3980,27,64,0
358,330,115,468,3979,23,63,0
264,239,143,329,4002,28,71,0
366,330,186,348,4001,28,68,0
243,304,145,534,3991,27,56,0
278,300,132,626,3996,28,64,0
692,483,2134,2842,584,74,25,1
220,289,130,553,4079,30,64,0
3088,3015,3385,812,4005,28,80,2
277,344,142,259,4011,32,64,0
373,335,87,316,3941,29,55,0
259,232,133,436,4095,28,64,0
260,220,140,461,4010,25,70,0
345,291,186,441,3999,25,58,0
362,333,159,595,4019,30,62,0
583,482,1680,3133,548,67,19,1
281,329,169,522,3971,22,77,0
248,173,114,474,3996,27,57,0
272,328,180,446,4030,30,66,0
2532,3798,2870,913,4012,30,63,2
244,300,109,279,4075,25,59,0
387,272,137,412,3968,32,73,0
480,632,1137,3179,442,71,29,1
293,305,133,367,4000,28,66,0
323,243,88,289,4030,24,65,0
380,301,180,371,4077,28,79,0
275,286,129,556,3988,31,70,0
222,313,112,429,4023,27,65,0
323,313,169,325,4005,28,47,0
580,600,1121,2688,443,69,22,1
294,298,115,344,3853,28,50,0
299,218,73,357,3903,27,59,0
2999,2872,2299,839,4079,31,76,2
251,352,102,214,4052,32,60,0
314,343,133,515,4000,26,65,0
303,307,167,503,4087,24,71,0
223,405,165,344,4027,28,65,0
3075,3015,2792,900,4027,31,35,2
295,299,115,460,4070,24,58,0
334,279,127,483,4017,27,68,0
278,273,147,339,3998,27,74,0
290,379,155,492,3942,29,42,0
196,263,123,315,4000,37,52,0
273,380,163,552,4029,27,57,0
258,339,164,390,3954,30,61,0
312,319,163,498,3964,28,52,0
618,387,1543,2990,687,77,16,1
344,274,173,522,4005,30,62,0
693,538,1078,3500,413,55,24,1
345,311,147,486,3962,29,63,0
334,278,129,294,3969,24,55,0
339,302,165,432,3976,27,46,0
326,327,162,506,3954,28,69,0
226,280,138,361,3975,35,45,0
252,288,150,416,4024,27,69,0
583,262,1358,2359,79,60,37,1
152,341,195,283,3988,26,83,0
404,254,178,526,3909,28,59,0
334,282,154,368,3939,29,62,0
319,211,157,376,4025,24,60,0
272,338,138,404,3988,29,64,0
253,373,136,402,3901,27,70,0
586,585,1494,3079,222,77,24,1
325,281,188,375,3995,28,66,0
302,252,173,241,3965,26,48,0
3114,3108,2128,859,4052,24,69,2
366,389,110,392,3978,28,49,0
250,344,79,273,4043,26,51,0
311,300,122,218,4030,27,59,0
2388,3587,3642,898,3947,29,57,2
321,385,129,595,4045,30,61,0
342,413,80,465,3981,26,55,0
391,281,86,389,3935,29,69,0
3302,3759,2623,812,4046,31,61,2
236,272,207,412,3919,25,59,0
240,259,160,516,3988,26,73,0
263,246,149,388,3942,25,59,0
319,311,164,469,4095,27,73,0
274,374,119,278,4023,25,65,0
317,327,179,184,3945,30,47,0
2758,3535,3293,807,4031,27,62,2
2289,3874,1912,770,4032,25,57,2
3655,2957,3108,954,3998,28,62,2
255,274,128,319,3903,29,76,0
287,336,181,465,3973,25,56,0
241,322,87,477,4032,25,55,0
350,386,156,292,3991,24,61,0
252,301,148,523,3973,26,57,0
331,313,145,379,3965,33,80,0
3214,2840,3523,911,4013,26,80,2
264,303,190,392,4008,25,74,0
312,351,146,473,3986,32,56,0
531,612,1266,3255,597,62,26,1
322,241,192,328,4060,27,59,0
275,393,118,444,4007,31,43,0
305,352,152,446,4095,30,62,0
341,234,149,549,4095,29,56,0
310,252,82,433,3959,32,63,0
359,370,148,284,4019,26,71,0
534,553,1084,3518,610,52,38,1
278,311,126,453,3952,30,59,0
314,264,160,407,3982,33,71,0
281,278,149,387,3912,27,78,0
361,344,98,437,3945,27,68,0
271,253,146,378,3990,27,64,0
385,316,80,388,4095,20,68,0
341,274,89,396,3954,26,64,0
3995,2809,3229,1005,4012,29,68,2
274,334,145,375,4085,25,55,0
266,396,127,297,4095,23,79,0
209,254,95,407,3951,26,65,0
282,335,161,589,4083,27,57,0
577,526,1523,3259,215,70,28,1
250,301,150,311,3903,32,78,0
2836,3139,3417,974,3970,25,62,2
276,206,204,534,4019,23,48,0
3053,3236,2337,792,4075,26,65,2
326,214,197,400,4025,28,62,0
275,245,189,506,3946,27,58,0
298,273,120,367,3930,27,55,0
358,279,180,549,4055,28,60,0
310,279,138,298,3920,26,57,0
284,345,184,449,3979,28,53,0
3030,2819,3182,851,3970,27,54,2
339,343,88,454,4001,31,89,0
253,234,84,334,3995,31,66,0
280,277,151,275,4033,24,57,0
276,323,170,398,4029,27,56,0
278,310,133,194,3958,30,61,0
226,308,111,311,3965,24,53,0
3010,3224,2508,879,3946,33,56,2
464,416,1997,2156,304,72,45,1
628,669,1774,3804,775,79,23,1
301,346,134,366,3982,34,57,0
644,489,2068,1779,493,48,25,1
505,570,1917,2412,603,83,17,1
325,260,173,406,4020,28,49,0
3325,3224,3242,722,3968,25,70,2
291,258,186,391,4010,30,57,0
323,325,138,582,3960,26,69,0
298,347,156,281,4036,32,58,0
2989,3679,2983,971,4043,29,51,2
267,321,84,493,4073,28,54,0
385,264,162,520,4030,28,62,0
309,291,160,391,3989,28,66,0
305,255,136,128,3985,26,61,0
305,310,157,392,3978,30,72,0
213,267,199,287,3978,31,49,0
369,303,146,490,4028,27,60,0
279,324,157,597,4003,29,57,0
287,376,159,178,4046,28,66,0
381,227,137,550,4018,29,57,0
284,262,189,452,3998,29,59,0
2914,3277,2899,1001,4017,27,58,2
170,257,143,298,4077,29,61,0
312,278,187,506,4065,30,58,0
377,293,102,391,4016,32,63,0
726,603,1072,3079,309,64,38,1
239,317,135,442,3968,33,61,0
354,278,151,477,3996,27,68,0
632,265,2206,3156,469,66,12,1
322,293,165,461,4025,27,59,0
338,354,126,400,4011,31,57,0
257,206,120,314,4076,28,51,0
301,278,185,449,3956,29,52,0
339,239,194,501,3985,25,64,0
244,341,128,535,3964,26,79,0
278,273,174,241,4047,26,63,0
318,282,147,396,4052,28,54,0
365,222,114,283,3920,26,60,0
3463,3828,2863,962,4045,28,51,2
3610,3519,2238,790,3950,25,59,2
272,316,193,663,4032,25,66,0
252,313,156,346,4007,31,53,0
339,311,160,153,4027,24,78,0
301,306,125,341,3919,30,62,0
264,367,161,384,3989,26,83,0
305,309,140,453,3912,25,59,0
580,494,1930,3317,634,72,41,1
331,305,119,442,4029,29,43,0
265,309,132,373,3966,31,54,0
347,352,189,385,3999,29,35,0
300,402,117,395,3954,25,72,0
200,382,178,347,3974,27,68,0
704,549,1708,2736,213,64,41,1
224,291,182,460,4018,25,50,0
285,289,120,347,4048,25,52,0
270,258,155,383,3996,28,61,0
517,475,1427,2814,783,72,34,1
297,271,136,427,4048,31,76,0
344,273,198,556,3969,30,63,0
369,307,141,345,3896,32,66,0
236,354,152,440,4044,27,56,0
688,535,1615,3065,563,61,41,1
311,265,149,579,3977,29,59,0
162,334,119,415,4015,26,50,0
309,245,151,220,4072,30,75,0
350,337,75,392,3977,32,63,0
240,273,158,173,3914,30,55,0
696,496,1994,3043,613,78,23,1
254,281,138,497,4038,27,53,0
571,526,1281,2831,540,75,49,1
308,335,158,552,4048,29,68,0
311,255,94,302,4016,32,52,0
369,276,199,488,3979,30,44,0
381,304,86,218,3942,31,48,0
546,349,1232,2421,0,47,37,1
392,294,175,500,3943,29,55,0
265,265,135,473,4091,31,71,0
318,291,184,233,3996,29,58,0
247,224,175,220,4095,29,45,0
218,276,145,382,4026,28,67,0
270,298,126,397,3953,28,59,0
241,324,168,493,3998,25,64,0
331,307,161,316,3991,23,42,0
252,350,164,297,4041,22,63,0
272,271,208,293,4072,33,49,0
696,608,1547,3941,492,70,24,1
294,169,172,477,3986,28,59,0
345,265,181,411,3931,30,73,0
589,550,1400,3209,354,71,23,1
291,335,171,351,4003,24,68,0
426,294,167,311,3964,31,42,0
299,348,174,428,4022,25,70,0
584,472,1394,2763,223,68,42,1
309,235,196,456,3961,31,69,0
305,278,171,308,3988,24,61,0
561,467,1246,2677,692,63,21,1
268,398,175,475,3957,30,51,0
258,344,142,512,4040,29,72,0
2884,3605,2734,882,4003,26,59,2
301,277,128,492,4070,26,53,0
323,247,223,337,3979,27,52,0
293,244,156,431,4020,26,94,0
336,274,180,449,3948,28,53,0
279,314,139,322,3986,25,57,0
294,296,168,366,4010,29,53,0
589,526,1033,2377,218,69,37,1
275,270,175,419,4008,26,42,0
228,346,170,359,4013,28,56,0
310,322,147,354,3916,25,56,0
266,310,184,394,3994,29,59,0
206,291,126,398,4003,31,54,0
290,335,169,392,4014,27,69,0
297,262,149,363,4053,27,57,0
321,332,130,297,4035,30,44,0
331,355,159,195,4012,36,66,0
337,231,130,560,4063,28,52,0
205,339,163,485,3972,22,81,0
363,339,200,295,3991,24,70,0
212,273,127,508,4056,27,63,0
298,311,110,305,4013,34,46,0
200,316,176,417,3917,25,74,0
269,295,110,522,3993,31,55,0
351,309,151,167,3955,26,60,0
617,657,1225,3608,479,57,31,1
261,280,98,286,3972,30,72,0
298,317,181,303,3885,28,53,0
318,333,151,349,3953,37,48,0
3676,2713,2778,752,3999,31,65,2
287,289,181,241,4058,31,64,0
260,369,114,497,3976,29,72,0
215,332,168,215,3961,28,36,0
360,278,159,706,4016,22,66,0
296,313,80,251,3969,30,66,0
262,310,201,375,4005,29,36,0
277,316,166,106,3911,28,54,0
287,253,210,289,4017,30,70,0
187,272,207,411,4095,31,39,0
276,270,118,489,4009,27,63,0
2714,3585,2659,686,3981,27,59,2
306,301,131,558,3960,26,68,0
282,290,150,280,3948,27,63,0
279,288,140,288,3997,26,56,0
421,291,144,338,4020,32,60,0
313,261,157,329,4007,23,47,0
284,339,188,295,4006,27,50,0
353,296,147,469,3997,34,74,0
299,288,118,368,4095,35,56,0
3019,4070,3740,803,3915,31,55,2
319,347,183,283,4043,29,69,0
309,240,202,428,4005,27,58,0
332,248,125,510,4066,22,61,0
323,223,157,471,4030,21,57,0
233,288,96,425,4022,32,64,0
348,337,172,341,4019,27,50,0
216,316,133,261,3974,30,73,0
269,251,162,443,4022,28,47,0
292,336,151,444,4095,25,54,0
408,348,148,439,3938,28,52,0
323,386,96,326,4033,28,48,0
309,253,151,527,4046,26,35,0
285,372,150,317,3950,28,53,0
600,428,778,3489,617,65,20,1
3089,4095,2392,731,3992,30,41,2
3275,3590,3107,674,3968,32,69,2
335,292,100,275,3974,26,42,0
309,318,142,313,4043,31,72,0
320,334,179,277,3975,26,64,0
373,281,161,483,4018,29,71,0
337,312,120,362,3986,28,68,0
3101,3132,2936,797,4036,25,41,2
273,361,120,455,3936,32,67,0
380,341,129,398,4018,27,67,0
309,279,185,418,4029,30,73,0
208,275,201,555,4025,31,58,0
256,364,152,458,4030,25,55,0
279,282,201,161,3913,25,58,0
322,238,146,554,3985,23,53,0
357,292,131,268,4056,30,55,0
277,277,155,443,3893,27,66,0
236,249,198,373,4091,26,70,0
292,310,146,336,4061,26,52,0
301,223,206,391,3987,27,69,0
686,505,1881,2230,585,57,35,1
254,323,137,152,4023,25,45,0
423,287,149,454,3958,35,56,0
274,298,164,297,4059,29,54,0
289,340,108,341,4061,25,50,0
3209,3043,2871,835,3990,27,64,2
239,326,100,250,4029,23,62,0
571,514,1248,3078,392,67,33,1
350,235,202,374,4041,26,67,0
327,343,177,521,4017,28,65,0
238,355,143,519,4029,25,70,0
291,287,108,519,4056,28,42,0
309,270,171,272,3961,27,70,0
375,278,161,396,4027,32,69,0
292,231,101,372,4023,22,52,0
243,227,128,366,4011,25,74,0
357,270,143,262,3987,29,71,0
575,511,1015,3312,115,47,23,1
2896,3202,3620,724,3995,28,50,2
635,635,1582,3582,499,44,41,1
366,317,169,590,4084,24,68,0
293,335,172,528,3962,25,47,0
305,313,147,348,3968,26,74,0
716,586,1188,3055,185,62,30,1
283,280,146,456,4055,30,64,0
344,210,164,402,3978,27,46,0
296,307,186,415,4024,27,62,0
321,339,118,545,3965,25,52,0
332,292,125,350,4032,30,72,0
327,330,179,448,3937,27,57,0
371,280,123,412,4060,24,56,0
3257,2372,3202,921,3984,21,44,2
687,531,1480,3119,274,72,50,1
3551,3105,2754,749,3919,31,54,2
295,238,118,322,3959,27,50,0
285,303,124,544,4043,28,72,0
329,358,160,416,3898,20,59,0
204,265,129,449,3910,28,67,0
254,317,199,520,4042,26,55,0
263,374,122,535,4003,33,53,0
291,305,158,332,3974,28,60,0
240,327,113,436,3967,30,50,0
312,236,162,479,3948,25,43,0
275,278,125,278,4058,25,63,0
323,243,156,508,3937,30,53,0
287,274,180,576,3950,28,62,0
541,346,1683,2346,482,50,36,1
314,267,176,457,4021,33,48,0
402,631,1236,2814,362,47,20,1
210,228,109,425,4078,30,67,0
357,270,143,478,4051,22,71,0
345,359,137,240,3917,26,62,0
2848,3585,2977,842,3995,30,60,2
461,518,1593,4095,539,75,23,1
373,320,130,168,3937,30,62,0
611,479,1857,3548,336,62,30,1
262,381,133,555,4034,31,54,0
247,254,98,508,4040,26,58,0
332,373,98,369,4056,23,64,0
289,304,217,422,4043,28,48,0
362,277,138,623,4060,28,50,0
270,207,170,365,3947,25,58,0
268,349,159,291,4052,27,73,0
309,312,211,445,4039,29,58,0
384,282,157,431,3971,28,55,0
258,292,117,461,4015,28,66,0
371,189,130,439,3982,26,61,0
3119,3111,2155,761,3977,24,61,2
323,329,160,519,4008,24,66,0
345,224,175,441,4002,27,56,0
221,352,181,360,3961,25,70,0
589,542,1230,2531,147,88,20,1
335,307,195,325,4071,34,78,0
277,365,161,445,3955,29,54,0
320,317,211,395,4001,29,53,0
3161,2938,2809,769,3984,30,60,2
371,342,130,311,4013,26,60,0
340,362,122,249,4004,30,51,0
319,372,103,284,3959,32,60,0
2655,3584,2876,749,4027,29,42,2
291,219,193,475,3951,28,73,0
240,297,138,318,3951,24,49,0
266,252,123,421,3965,29,47,0
285,254,90,510,3937,30,56,0
329,259,140,358,3950,30,56,0
2890,3269,2570,703,3914,25,74,2
246,276,168,301,3970,31,73,0
316,317,190,635,3953,34,59,0
289,366,139,308,4003,25,56,0
249,357,164,315,4027,28,76,0
262,255,153,252,3984,27,84,0
302,274,179,317,4046,25,55,0
327,216,125,320,4086,23,59,0
3593,2299,2625,646,4041,28,66,2
303,285,124,630,3963,32,50,0
3311,3361,3582,773,3900,26,53,2
361,291,169,273,3975,22,68,0
357,225,118,453,3900,29,53,0
316,296,152,444,4023,32,49,0
2454,3788,2900,886,4032,28,51,2
279,271,208,399,3972,26,47,0
702,622,1437,2879,233,70,34,1
316,277,120,525,3998,26,32,0
327,314,166,327,3917,29,59,0
324,263,175,226,4063,28,54,0
253,269,194,590,4008,33,67,0
337,316,197,315,4059,34,54,0
300,365,130,487,3997,26,57,0
2423,3741,2830,857,3977,30,55,2
402,304,118,436,4021,26,77,0
323,263,99,500,3963,28,31,0
341,320,117,516,3960,32,56,0
295,331,152,269,4044,24,63,0
312,373,154,493,4055,27,61,0
647,517,1146,2768,173,56,21,1
322,345,144,409,3978,34,46,0
533,596,1470,3323,331,73,26,1
361,356,141,475,3971,31,57,0
431,484,1106,2484,671,38,31,1
278,237,179,555,4019,26,57,0
268,330,153,551,3967,31,68,0
283,196,153,459,4034,26,59,0
645,513,1839,3006,302,81,24,1
298,208,126,340,3930,28,39,0
402,352,126,207,4093,26,73,0
227,231,163,274,4013,28,52,0
305,269,191,273,3952,28,61,0
2226,3257,3150,709,4065,36,63,2
182,357,141,493,4002,26,54,0
347,472,1346,2960,598,72,36,1
264,295,166,338,3959,26,58,0
290,292,165,437,4034,30,65,0
308,254,147,545,3935,26,46,0
229,270,195,423,4052,32,64,0
620,474,1604,3391,552,72,38,1
345,310,177,619,3972,28,59,0
221,376,176,460,3985,29,51,0
279,358,146,355,4015,28,63,0
294,313,137,271,3890,25,57,0
259,295,144,327,4061,27,64,0
420,312,145,541,4040,27,63,0
349,368,120,191,3993,30,79,0
3076,3543,2688,753,3935,29,89,2
300,298,129,334,3933,27,56,0
255,341,127,423,4013,28,54,0
304,339,157,425,3926,30,61,0
336,326,166,276,4086,25,54,0
323,349,207,384,3990,22,56,0
299,310,181,396,4000,27,54,0
335,347,140,561,3919,28,48,0
287,250,93,330,3942,22,52,0
263,190,107,360,3984,27,74,0
328,343,181,264,3966,29,47,0
299,375,157,424,3980,22,38,0
605,616,1426,3353,169,61,21,1
455,299,169,399,4005,25,44,0
388,245,165,397,4025,28,53,0
348,392,147,396,3955,21,88,0
241,318,123,342,3969,26,84,0
329,319,114,376,3951,32,75,0
347,288,180,379,4063,29,52,0
277,217,161,339,4068,27,55,0
3232,3646,3576,936,4004,23,51,2
2676,2791,2348,836,3925,27,60,2
333,303,178,301,4000,32,66,0
349,332,198,496,4026,26,71,0
293,365,150,381,4015,29,55,0
259,281,152,379,4057,36,65,0
352,372,144,331,3947,28,60,0
265,300,117,396,4013,24,68,0
302,303,139,440,3985,32,40,0
219,176,86,537,4082,28,63,0
286,274,90,276,4071,26,55,0
325,264,108,306,4095,30,81,0
593,448,1818,2657,497,76,27,1
639,576,1952,2880,574,65,41,1
310,303,137,463,4051,28,64,0
253,294,160,354,4034,31,66,0
281,276,175,463,4005,33,68,0
3905,3844,3148,870,3896,25,65,2
304,278,154,345,3915,24,61,0
344,401,126,398,3960,30,59,0
355,293,182,427,3972,30,43,0
239,334,135,470,3922,32,52,0
477,619,1943,3431,588,56,18,1
292,259,152,306,4024,30,52,0
298,248,101,474,4010,27,61,0
236,197,123,423,4064,26,54,0
259,386,170,545,3940,20,46,0
252,276,119,522,4082,26,63,0
3603,3569,2308,666,3931,25,58,2
312,452,169,195,4000,27,52,0
384,326,147,235,4033,28,63,0
337,265,158,600,3988,29,70,0
303,333,94,514,4035,32,56,0
381,291,152,534,3963,29,52,0
599,285,1859,2923,0,50,37,1
230,289,128,383,4032,27,50,0
377,214,126,402,4023,28,64,0
263,352,104,356,4008,30,63,0
348,277,171,407,4023,30,87,0
637,437,1781,2932,920,55,20,1
325,306,145,432,3997,29,76,0
287,341,101,314,3990,27,75,0
435,257,122,316,3911,27,55,0
219,283,190,362,3967,28,64,0
348,361,171,440,4004,20,67,0
256,255,135,218,3988,28,59,0
332,245,131,314,3981,27,66,0
368,288,167,282,4088,26,60,0
374,281,176,259,4016,19,54,0
275,320,83,462,4027,29,56,0
288,278,120,313,4053,25,53,0
657,549,1368,3000,148,70,36,1
237,339,119,261,4028,28,57,0
309,206,112,351,3946,29,56,0
318,305,116,490,4017,28,58,0
319,367,175,231,3987,28,65,0
368,241,104,411,3945,28,39,0
336,317,150,467,3951,29,53,0
271,313,142,518,4023,27,61,0
289,315,158,356,3931,28,73,0
399,281,118,388,3869,27,66,0
281,315,117,386,3985,30,66,0
252,335,158,519,3950,30,60,0
3131,3822,3385,768,3982,22,69,2
342,292,195,273,4000,28,77,0
357,275,83,307,3931,24,59,0
314,335,197,554,3982,32,52,0
257,257,110,519,3918,29,76,0
241,271,192,307,3956,25,56,0
2963,3890,3351,834,4046,30,69,2
288,272,178,544,3959,25,53,0
370,245,191,439,4044,27,60,0
554,438,932,3462,526,72,24,1
722,426,1487,2729,411,69,51,1
333,306,108,342,4021,25,56,0
355,286,164,519,3983,20,78,0
221,297,171,416,4088,30,64,0
2106,3048,2650,908,4095,26,74,2
333,335,159,212,4041,25,63,0
268,317,121,487,3935,25,68,0
305,326,71,331,4046,28,63,0
298,271,140,391,3971,26,50,0
331,267,178,384,4082,31,71,0
268,262,139,455,4090,27,79,0
293,371,169,441,4021,25,69,0
271,263,244,172,3997,24,62,0
236,235,210,542,3999,32,79,0
344,300,140,320,3951,32,54,0
265,368,110,408,3986,28,66,0
332,303,113,275,3976,30,47,0
350,309,130,448,3873,25,58,0
319,272,130,407,3920,28,69,0
208,294,166,393,3885,23,50,0
355,198,178,330,3951,28,56,0
3247,3874,3114,974,4042,30,52,2
318,364,147,407,3939,26,72,0
368,322,141,265,4095,29,54,0
282,347,123,455,4029,26,67,0
327,286,175,301,4080,28,67,0
259,251,175,386,4095,28,49,0
237,300,121,501,4043,24,46,0
294,377,154,310,3980,27,55,0
376,292,149,354,4074,28,63,0
309,371,176,487,4003,26,69,0
213,288,98,394,4047,27,60,0
265,275,120,375,4095,25,67,0
310,222,134,539,4010,27,63,0
310,306,162,155,3939,27,62,0
347,312,122,385,4023,24,51,0
335,268,135,198,4018,24,62,0
369,343,152,157,4018,28,46,0
662,529,1579,2337,555,71,43,1
3206,2513,2798,784,3978,28,70,2
257,291,175,338,3957,28,68,0
3228,2984,3014,799,4005,29,51,2
400,314,118,467,3992,25,54,0
364,335,151,436,4025,28,64,0
548,538,1426,3363,434,67,26,1
606,353,1350,3456,593,70,29,1
296,326,154,252,3946,33,75,0
303,296,204,434,3960,24,64,0
257,388,141,398,4069,22,41,0
338,271,142,415,3987,30,46,0
297,288,179,377,4095,27,46,0
327,258,168,270,3946,29,64,0
2907,3659,3584,618,4057,24,63,2
308,310,168,425,3926,32,61,0
295,309,120,485,4037,26,82,0
292,238,144,335,4056,25,73,0
281,400,132,321,3995,28,56,0
3452,3311,3187,769,3905,30,71,2
261,236,147,558,3997,32,62,0
301,342,173,478,3960,27,45,0
641,621,1396,3740,0,56,34,1
225,288,155,360,4055,29,56,0
500,490,1449,2561,400,73,28,1
532,236,2001,2640,563,70,11,1
254,268,177,394,3997,34,58,0
790,634,1214,2643,268,75,37,1
392,264,146,519,3890,30,72,0
398,287,160,405,4064,26,44,0
3218,3487,2984,824,4095,28,68,2
420,314,163,557,4070,30,56,0
308,306,182,366,4002,29,64,0
322,260,157,438,4078,30,58,0
685,349,1296,3125,108,57,36,1
195,354,96,301,4032,24,68,0
336,329,134,285,3962,27,62,0
253,407,165,438,4013,25,62,0
275,294,131,561,4006,32,48,0
292,229,136,433,4025,25,62,0
406,328,139,385,4031,29,40,0
283,293,154,384,3982,24,67,0
239,296,109,393,4044,24,58,0
284,239,173,265,3911,25,68,0
334,372,167,411,4017,31,53,0
301,354,216,389,4022,30,46,0
277,272,181,473,4028,28,50,0
399,283,155,394,4039,26,52,0
344,232,117,474,3972,24,54,0
305,328,142,174,4007,25,64,0
203,350,104,312,3975,19,57,0
299,261,175,299,4055,26,58,0
364,262,164,315,3940,28,69,0
388,339,38,420,3973,28,80,0
318,285,157,455,3993,27,46,0
333,394,215,429,3976,27,68,0
305,216,155,217,3970,29,55,0
295,342,195,449,4023,16,54,0
372,312,163,358,4010,29,61,0
256,221,136,530,4064,25,56,0
262,322,160,185,3919,25,57,0
261,303,116,326,4013,27,71,0
316,285,186,442,3996,25,60,0
543,594,1742,3391,358,75,23,1
706,505,1673,2357,392,61,29,1
354,316,140,440,3980,29,62,0
257,352,124,342,3918,28,61,0
319,311,124,394,3988,30,47,0
2732,2932,3288,916,4027,26,60,2
269,359,196,194,4005,27,45,0
234,315,182,322,3923,28,59,0
3202,3330,2935,770,3919,32,59,2
327,296,172,380,3988,30,59,0
282,367,168,331,3980,28,75,0
201,316,162,518,3939,21,66,0
247,364,170,434,4066,28,60,0
331,350,171,372,4070,23,81,0
279,330,136,273,3989,23,31,0
247,290,198,278,4017,23,76,0
312,243,154,368,4071,26,49,0
555,426,1719,3201,480,64,46,1
320,238,135,308,3985,28,65,0
278,321,100,486,4004,30,61,0
3031,2977,2560,688,3989,27,66,2
499,546,1830,3312,371,56,26,1
337,317,170,511,4016,25,53,0
334,266,157,353,3986,22,51,0
306,277,128,501,4024,21,62,0
270,237,177,297,4072,31,54,0
244,281,179,381,4041,26,66,0
2956,2978,2948,683,3931,30,61,2
206,284,130,485,4023,28,80,0
236,201,121,412,4000,30,65,0
387,298,122,286,3890,30,69,0
310,416,164,474,3935,31,65,0
314,258,141,471,3968,26,56,0
317,335,140,216,4069,29,49,0
248,266,170,320,3975,23,73,0
281,235,148,387,4001,30,75,0
212,294,160,467,4020,27,81,0
353,266,138,319,4004,30,56,0
277,358,133,357,3994,29,55,0
305,284,55,396,3984,27,63,0
525,568,1049,3825,507,55,32,1
755,484,1255,3613,401,71,37,1
389,246,187,245,4075,27,66,0
218,288,173,441,4042,25,35,0
3473,2796,3378,909,4058,34,36,2
291,345,149,262,4050,33,61,0
310,339,115,366,3951,30,56,0
2934,3305,2448,778,3999,29,74,2
293,325,163,334,4038,34,72,0
235,243,165,387,3967,28,56,0
301,179,171,569,4000,30,61,0
666,449,1057,2709,180,72,38,1
274,293,135,467,3952,28,39,0
318,298,168,256,3956,27,67,0
337,325,127,306,4013,26,74,0
264,331,160,515,4042,26,75,0
213,419,207,221,3973,30,51,0
3743,3236,2964,761,3979,29,40,2
282,287,171,409,4013,26,69,0
286,360,161,387,3944,29,62,0
323,273,171,317,3977,27,73,0
3738,2741,3674,705,4000,29,71,2
224,338,84,199,3864,27,72,0
197,184,170,381,4037,26,53,0
394,283,135,426,4002,27,44,0
461,494,1118,2323,260,79,38,1
286,338,180,221,3975,25,62,0
367,272,159,400,4009,25,55,0
